"","date","new_file_name","species","time","mange_signs_present","clear_photo","not_coyote","season","year","site"
"1169",2011-05-04,"R09-LIM2-SP11(1).JPG","","",NA,0,NA,"Spring",2011,"LIM"
"1170",2011-05-01,"R09-LIM2-SP11(2).JPG","","",NA,1,NA,"Spring",2011,"LIM"
"1171",2011-05-01,"R09-LIM2-SP11(3).JPG","","",NA,0,NA,"Spring",2011,"LIM"
"1172",2011-04-22,"R09-LIM2-SP11(4).JPG","","",NA,1,NA,"Spring",2011,"LIM"
"1173",2011-04-21,"R09-LIM2-SP11(5).JPG","","",NA,1,NA,"Spring",2011,"LIM"
"1174",2011-04-21,"R09-LIM2-SP11(6).JPG","","",NA,0,NA,"Spring",2011,"LIM"
"1175",2011-04-21,"R09-LIM2-SP11(7).JPG","","",NA,1,NA,"Spring",2011,"LIM"
"1176",2011-04-21,"R09-LIM2-SP11(8).JPG","","",NA,1,NA,"Spring",2011,"LIM"
"1177",2011-05-08,"R09-CTG3-SP11(1).JPG","","",NA,0,NA,"Spring",2011,"CTG"
"1178",2011-04-22,"R09-CTG3-SP11(2).JPG","","",NA,0,NA,"Spring",2011,"CTG"
"1179",2011-04-29,"R09-BLW1-SP11(1).JPG","","",NA,1,NA,"Spring",2011,"BLW"
"1180",2011-04-29,"R09-BLW1-SP11(2).JPG","","",NA,0,NA,"Spring",2011,"BLW"
"1181",2011-05-02,"R08-WBK1-SP11(1).JPG","","",NA,0,NA,"Spring",2011,"WBK"
"1182",2011-04-24,"R08-WBK1-SP11(2).JPG","","",NA,1,NA,"Spring",2011,"WBK"
"1183",2011-04-24,"R08-WBK1-SP11(3).JPG","","",NA,0,NA,"Spring",2011,"WBK"
"1184",2011-05-15,"R08-WBK1-SP11(4).JPG","","",NA,0,NA,"Spring",2011,"WBK"
"1185",2011-05-13,"R08-WBK1-SP11(5).JPG","","",NA,0,NA,"Spring",2011,"WBK"
"1186",2011-05-09,"R08-WBK1-SP11(6).JPG","","",NA,0,NA,"Spring",2011,"WBK"
"1187",2011-05-09,"R08-WBK1-SP11(7).JPG","","",NA,0,NA,"Spring",2011,"WBK"
"1188",2011-04-20,"R08-VLG1-SP11(1).JPG","","",NA,0,NA,"Spring",2011,"VLG"
"1189",2011-04-20,"R08-VLG1-SP11(2).JPG","","",NA,1,NA,"Spring",2011,"VLG"
"1190",2011-04-21,"R08-DAP1-SP11(1).JPG","","",NA,1,NA,"Spring",2011,"DAP"
"1191",2011-04-19,"R08-DAP1-SP11(2).JPG","","",NA,1,NA,"Spring",2011,"DAP"
"1192",2011-05-07,"R07-YHR1-SP11(1).JPG","","",NA,0,NA,"Spring",2011,"YHR"
"1193",2011-04-30,"R07-YHR1-SP11(2).JPG","","",NA,1,NA,"Spring",2011,"YHR"
"1194",2011-04-27,"R07-YHR1-SP11(3).JPG","","",NA,1,NA,"Spring",2011,"YHR"
"1195",2011-04-20,"R07-YHR1-SP11(4).JPG","","",NA,1,NA,"Spring",2011,"YHR"
"1196",2011-04-20,"R07-YHR1-SP11(5).JPG","","",NA,1,NA,"Spring",2011,"YHR"
"1197",2011-04-20,"R07-YHR1-SP11(6).JPG","","",NA,1,NA,"Spring",2011,"YHR"
"1198",2011-04-20,"R07-YHR1-SP11(7).JPG","","",NA,1,NA,"Spring",2011,"YHR"
"1199",2011-04-20,"R07-YHR1-SP11(8).JPG","","",NA,0,NA,"Spring",2011,"YHR"
"1200",2011-04-20,"R07-YHR1-SP11(9).JPG","","",NA,0,NA,"Spring",2011,"YHR"
"1201",2011-04-20,"R07-YHR1-SP11(10).JPG","","",NA,0,NA,"Spring",2011,"YHR"
"1202",2011-04-25,"R07-GOF1-SP11(1).JPG","","",NA,0,NA,"Spring",2011,"GOF"
"1203",2011-04-24,"R07-GOF1-SP11(2).JPG","","",NA,0,NA,"Spring",2011,"GOF"
"1204",2011-04-24,"R07-GOF1-SP11(3).JPG","","",NA,1,NA,"Spring",2011,"GOF"
"1205",2011-05-12,"R07-GOF1-SP11(4).JPG","","",NA,1,NA,"Spring",2011,"GOF"
"1206",2011-04-23,"R07-FSP1-SP11(1).JPG","","",NA,1,NA,"Spring",2011,"FSP"
"1207",2011-05-03,"R06-YOW1-SP11(1).JPG","","",NA,1,NA,"Spring",2011,"YOW"
"1208",2011-04-29,"R06-YOW1-SP11(2).JPG","","",NA,1,NA,"Spring",2011,"YOW"
"1209",2011-05-17,"R06-YOW1-SP11(3).JPG","","",NA,1,NA,"Spring",2011,"YOW"
"1210",2011-05-17,"R06-YOW1-SP11(4).JPG","","",NA,0,NA,"Spring",2011,"YOW"
"1211",2011-04-27,"R06-SLT2-SP11(1).JPG","","",NA,0,NA,"Spring",2011,"SLT"
"1212",2011-04-25,"R06-SLT2-SP11(2).JPG","","",NA,0,NA,"Spring",2011,"SLT"
"1213",2011-04-25,"R06-SLT2-SP11(3).JPG","","",NA,0,NA,"Spring",2011,"SLT"
"1214",2011-04-21,"R06-SLT2-SP11(4).JPG","","",NA,0,NA,"Spring",2011,"SLT"
"1215",2011-04-21,"R06-SLT2-SP11(5).JPG","","",NA,0,NA,"Spring",2011,"SLT"
"1216",2011-05-03,"R06-SLT2-SP11(6).JPG","","",NA,0,NA,"Spring",2011,"SLT"
"1217",2011-04-20,"R06-SLT2-SP11(7).JPG","","",NA,1,NA,"Spring",2011,"SLT"
"1218",2011-05-03,"R06-SLT2-SP11(8).JPG","","",NA,0,NA,"Spring",2011,"SLT"
"1219",2011-05-01,"R06-SLT2-SP11(9).JPG","","",NA,1,NA,"Spring",2011,"SLT"
"1220",2011-04-30,"R06-SLT1-SP11(1).JPG","","",NA,0,NA,"Spring",2011,"SLT"
"1221",2011-04-21,"R06-SLT1-SP11(2).JPG","","",NA,0,NA,"Spring",2011,"SLT"
"1222",2011-04-20,"R06-SLT1-SP11(3).JPG","","",NA,0,NA,"Spring",2011,"SLT"
"1223",2011-04-24,"R06-OTB1-SP11(1).JPG","","",NA,1,NA,"Spring",2011,"OTB"
"1224",2011-04-24,"R06-OTB1-SP11(2).JPG","","",NA,1,NA,"Spring",2011,"OTB"
"1225",2011-05-16,"R04-MMW1-SP11(1).JPG","","",NA,1,NA,"Spring",2011,"MMW"
"1226",2011-05-03,"R03-CPG1-SP11(1).JPG","","",NA,0,NA,"Spring",2011,"CPG"
"1227",2011-05-01,"R03-CPG1-SP11(2).JPG","","",NA,0,NA,"Spring",2011,"CPG"
"1228",2011-04-24,"R03-CPG1-SP11(3).JPG","","",NA,0,NA,"Spring",2011,"CPG"
"1229",2011-05-05,"R02-ALT1-SP11(1).JPG","","",NA,0,NA,"Spring",2011,"ALT"
"1230",2011-05-06,"D10-MAC1-SP11(1).JPG","","",1,1,NA,"Spring",2011,"MAC"
"1231",2011-05-06,"D10-MAC1-SP11(2).JPG","","",NA,0,NA,"Spring",2011,"MAC"
"1232",2011-05-03,"D10-MAC1-SP11(3).JPG","","",NA,0,NA,"Spring",2011,"MAC"
"1233",2011-05-03,"D10-MAC1-SP11(4).JPG","","",NA,0,NA,"Spring",2011,"MAC"
"1234",2011-05-03,"D10-MAC1-SP11(5).JPG","","",NA,0,NA,"Spring",2011,"MAC"
"1235",2011-05-03,"D10-MAC1-SP11(6).JPG","","",NA,0,NA,"Spring",2011,"MAC"
"1236",2011-04-19,"D10-MAC1-SP11(7).JPG","","",NA,0,NA,"Spring",2011,"MAC"
"1237",2011-04-19,"D10-MAC1-SP11(8).JPG","","",NA,0,NA,"Spring",2011,"MAC"
"1238",2011-04-19,"D10-MAC1-SP11(9).JPG","","",NA,0,NA,"Spring",2011,"MAC"
"1239",2011-05-09,"D09-RYW1-SP11(1).JPG","","",NA,0,NA,"Spring",2011,"RYW"
"1240",2011-05-09,"D09-RYW1-SP11(2).JPG","","",NA,0,NA,"Spring",2011,"RYW"
"1241",2011-05-06,"D09-RYW1-SP11(3).JPG","","",NA,0,NA,"Spring",2011,"RYW"
"1242",2011-05-05,"D09-RYW1-SP11(4).JPG","","",1,1,NA,"Spring",2011,"RYW"
"1243",2011-05-05,"D09-RYW1-SP11(5).JPG","","",1,1,NA,"Spring",2011,"RYW"
"1244",2011-05-04,"D09-RYW1-SP11(6).JPG","","",NA,0,NA,"Spring",2011,"RYW"
"1245",2011-04-19,"D09-RYW1-SP11(7).JPG","","",NA,1,NA,"Spring",2011,"RYW"
"1246",2011-04-19,"D09-RYW1-SP11(8).JPG","","",NA,1,NA,"Spring",2011,"RYW"
"1247",2011-05-16,"D08-DAW2-SP11(1).JPG","","",NA,0,NA,"Spring",2011,"DAW"
"1248",2011-05-11,"D08-DAW2-SP11(2).JPG","","",NA,0,NA,"Spring",2011,"DAW"
"1249",2011-05-07,"D08-DAW2-SP11(3).JPG","","",NA,0,NA,"Spring",2011,"DAW"
"1250",2011-05-05,"D08-DAW2-SP11(4).JPG","","",NA,0,NA,"Spring",2011,"DAW"
"1251",2011-05-03,"D08-DAW1-SP11(1).JPG","","",NA,1,NA,"Spring",2011,"DAW"
"1252",2011-05-02,"D08-DAW1-SP11(2).JPG","","",NA,0,NA,"Spring",2011,"DAW"
"1253",2011-04-19,"D08-CCC1-SP11(1).JPG","","",NA,0,NA,"Spring",2011,"CCC"
"1254",2011-04-19,"D08-CCC1-SP11(2).JPG","","",NA,1,NA,"Spring",2011,"CCC"
"1255",2011-04-18,"D08-CCC1-SP11(3).JPG","","",NA,0,NA,"Spring",2011,"CCC"
"1256",2011-04-18,"D08-CCC1-SP11(4).JPG","","",NA,1,NA,"Spring",2011,"CCC"
"1257",2011-04-18,"D08-CCC1-SP11(5).JPG","","",NA,1,NA,"Spring",2011,"CCC"
"1258",2011-04-18,"D08-CCC1-SP11(6).JPG","","",NA,0,NA,"Spring",2011,"CCC"
"1259",2011-05-05,"D08-CCC1-SP11(7).JPG","","",NA,0,NA,"Spring",2011,"CCC"
"1260",2011-04-30,"D07-BEC1-SP11(1).JPG","","",NA,1,NA,"Spring",2011,"BEC"
"1261",2011-04-27,"D07-BEC1-SP11(2).JPG","","",NA,1,NA,"Spring",2011,"BEC"
"1262",2011-04-20,"D07-BEC1-SP11(3).JPG","","",NA,1,NA,"Spring",2011,"BEC"
"1263",2011-04-20,"D07-BEC1-SP11(4).JPG","","",NA,1,NA,"Spring",2011,"BEC"
"1264",2011-04-20,"D07-BEC1-SP11(5).JPG","","",NA,0,NA,"Spring",2011,"BEC"
"1265",2011-05-04,"D06-KCG1-SP11(1).JPG","","",1,1,NA,"Spring",2011,"KCG"
"1266",2011-05-04,"D06-KCG1-SP11(2).JPG","","",1,1,NA,"Spring",2011,"KCG"
"1267",2012-05-13,"S05-SFP2-SP12(1).JPG","","",NA,0,NA,"Spring ",2012,"SFP"
"1268",2012-05-12,"D02-RCP1-SP12(1).JPG","","",NA,0,NA,"Spring ",2012,"RCP"
"1270",2012-04-23,"S10-ILC1-SP12(2).JPG","","",NA,0,NA,"Spring ",2012,"ILC"
"1271",2012-04-21,"S07-STJ1-SP12(1).JPG","","",NA,1,NA,"Spring ",2012,"STJ"
"1272",2012-05-13,"S07-STJ1-SP12(2).JPG","","",NA,0,NA,"Spring ",2012,"STJ"
"1273",2012-05-13,"S07-STJ1-SP12(3).JPG","","",NA,0,NA,"Spring ",2012,"STJ"
"1274",2012-04-21,"S07-SAG1-SP12(1).JPG","","",NA,0,NA,"Spring ",2012,"SAG"
"1275",2012-05-05,"S07-SAG1-SP12(2).JPG","","",NA,0,NA,"Spring ",2012,"SAG"
"1276",2012-04-29,"S06-CBW1-SP12(1).JPG","","",NA,0,NA,"Spring ",2012,"CBW"
"1277",2012-04-29,"S06-CBW1-SP12(2).JPG","","",NA,0,NA,"Spring ",2012,"CBW"
"1279",2012-05-13,"S05-SFP2-SP12(2).JPG","","",NA,0,NA,"Spring ",2012,"SFP"
"1280",2012-04-20,"S05-SFP2-SP12(3).JPG","","",NA,0,NA,"Spring ",2012,"SFP"
"1281",2012-04-20,"S05-SFP2-SP12(4).JPG","","",NA,1,NA,"Spring ",2012,"SFP"
"1282",2012-04-20,"S05-SFP2-SP12(5).JPG","","",NA,1,NA,"Spring ",2012,"SFP"
"1283",2012-04-20,"S05-SFP2-SP12(6).JPG","","",NA,0,NA,"Spring ",2012,"SFP"
"1284",2012-04-20,"S05-SFP2-SP12(7).JPG","","",NA,0,NA,"Spring ",2012,"SFP"
"1285",2012-04-19,"S05-SFP2-SP12(8).JPG","","",NA,1,NA,"Spring ",2012,"SFP"
"1286",2012-04-24,"S05-RES1-SP12(1).JPG","","",NA,1,NA,"Spring ",2012,"RES"
"1287",2012-04-23,"S05-RES1-SP12(2).JPG","","",NA,0,NA,"Spring ",2012,"RES"
"1288",2012-04-26,"S05-RES1-SP12(3).JPG","","",NA,0,NA,"Spring ",2012,"RES"
"1289",2012-05-13,"S05-RES1-SP12(4).JPG","","",1,1,NA,"Spring ",2012,"RES"
"1290",2012-05-06,"S04-OTW1-SP12(1).JPG","","",NA,1,NA,"Spring ",2012,"OTW"
"1291",2012-04-21,"S04-OTW1-SP12(2).JPG","","",NA,0,NA,"Spring ",2012,"OTW"
"1292",2012-05-03,"S03-LCP1-SP12(1).JPG","","",NA,0,NA,"Spring ",2012,"LCP"
"1294",2012-05-07,"R10-WCP3-SP12(2).JPG","","",NA,1,NA,"Spring ",2012,"WCP"
"1295",2012-05-07,"R10-WCP3-SP12(3).JPG","","",NA,0,NA,"Spring ",2012,"WCP"
"1296",2012-05-06,"R10-WCP3-SP12(4).JPG","","",NA,0,NA,"Spring ",2012,"WCP"
"1297",2012-05-06,"R10-WCP3-SP12(5).JPG","","",NA,0,NA,"Spring ",2012,"WCP"
"1298",2012-05-06,"R10-WCP3-SP12(6).JPG","","",NA,0,NA,"Spring ",2012,"WCP"
"1299",2012-05-03,"R09-SMI1-SP12(1).JPG","","",NA,1,NA,"Spring ",2012,"SMI"
"1300",2012-05-03,"R09-SMI1-SP12(2).JPG","","",NA,1,NA,"Spring ",2012,"SMI"
"1301",2012-05-07,"R09-CTG3-SP12(1).JPG","","",NA,0,NA,"Spring ",2012,"CTG"
"1302",2012-05-04,"R09-CTG3-SP12(2).JPG","","",NA,0,NA,"Spring ",2012,"CTG"
"1303",2012-05-04,"R09-CTG3-SP12(3).JPG","","",NA,0,NA,"Spring ",2012,"CTG"
"1304",2012-05-04,"R09-CTG3-SP12(4).JPG","","",NA,1,NA,"Spring ",2012,"CTG"
"1305",2012-05-09,"R09-CTG3-SP12(5).JPG","","",NA,1,NA,"Spring ",2012,"CTG"
"1306",2012-05-08,"R09-CTG3-SP12(6).JPG","","",NA,0,NA,"Spring ",2012,"CTG"
"1307",2012-05-01,"R09-CTG3-SP12(7).JPG","","",NA,0,NA,"Spring ",2012,"CTG"
"1308",2012-04-25,"R09-CTG3-SP12(8).JPG","","",NA,0,NA,"Spring ",2012,"CTG"
"1309",2012-04-25,"R09-CTG3-SP12(9).JPG","","",NA,1,NA,"Spring ",2012,"CTG"
"1310",2012-04-22,"R09-CTG3-SP12(10).JPG","","",NA,0,NA,"Spring ",2012,"CTG"
"1311",2012-04-22,"R09-CTG3-SP12(11).JPG","","",NA,1,NA,"Spring ",2012,"CTG"
"1312",2012-04-22,"R09-CTG3-SP12(12).JPG","","",NA,0,NA,"Spring ",2012,"CTG"
"1313",2012-04-22,"R09-CTG3-SP12(13).JPG","","",NA,1,NA,"Spring ",2012,"CTG"
"1314",2012-04-27,"R09-BLW1-SP12(1).JPG","","",NA,0,NA,"Spring ",2012,"BLW"
"1315",2012-04-27,"R09-BLW1-SP12(2).JPG","","",NA,0,NA,"Spring ",2012,"BLW"
"1316",2012-04-27,"R09-BLW1-SP12(3).JPG","","",NA,0,NA,"Spring ",2012,"BLW"
"1317",2012-04-27,"R09-BLW1-SP12(4).JPG","","",NA,0,NA,"Spring ",2012,"BLW"
"1318",2012-04-27,"R09-BLW1-SP12(5).JPG","","",NA,0,NA,"Spring ",2012,"BLW"
"1319",2012-04-26,"R09-BLW1-SP12(6).JPG","","",NA,1,NA,"Spring ",2012,"BLW"
"1320",2012-04-25,"R09-BLW1-SP12(7).JPG","","",NA,0,NA,"Spring ",2012,"BLW"
"1321",2012-04-25,"R09-BLW1-SP12(8).JPG","","",NA,1,NA,"Spring ",2012,"BLW"
"1322",2012-04-22,"R09-BLW1-SP12(9).JPG","","",NA,1,NA,"Spring ",2012,"BLW"
"1323",2012-04-22,"R09-BLW1-SP12(10).JPG","","",NA,0,NA,"Spring ",2012,"BLW"
"1324",2012-05-03,"R09-BLW1-SP12(11).JPG","","",NA,0,NA,"Spring ",2012,"BLW"
"1325",2012-05-03,"R09-BLW1-SP12(12).JPG","","",NA,1,NA,"Spring ",2012,"BLW"
"1326",2012-05-13,"R09-BLW1-SP12(13).JPG","","",NA,0,NA,"Spring ",2012,"BLW"
"1327",2012-05-08,"R09-BLW1-SP12(14).JPG","","",NA,1,NA,"Spring ",2012,"BLW"
"1328",2012-05-08,"R09-BLW1-SP12(15).JPG","","",NA,0,NA,"Spring ",2012,"BLW"
"1329",2012-05-08,"R09-BLW1-SP12(16).JPG","","",NA,0,NA,"Spring ",2012,"BLW"
"1330",2012-04-20,"R09-BLW1-SP12(17).JPG","","",NA,1,NA,"Spring ",2012,"BLW"
"1331",2012-04-20,"R09-BLW1-SP12(18).JPG","","",NA,1,NA,"Spring ",2012,"BLW"
"1332",2012-04-20,"R09-BLW1-SP12(19).JPG","","",NA,1,NA,"Spring ",2012,"BLW"
"1333",2012-04-20,"R09-BLW1-SP12(20).JPG","","",NA,1,NA,"Spring ",2012,"BLW"
"1334",2012-04-20,"R09-BLW1-SP12(21).JPG","","",NA,1,NA,"Spring ",2012,"BLW"
"1335",2012-04-20,"R09-BLW1-SP12(22).JPG","","",NA,0,NA,"Spring ",2012,"BLW"
"1336",2012-04-20,"R09-BLW1-SP12(23).JPG","","",NA,0,NA,"Spring ",2012,"BLW"
"1337",2012-04-20,"R09-BLW1-SP12(24).JPG","","",NA,0,NA,"Spring ",2012,"BLW"
"1338",2012-04-30,"R09-BLW1-SP12(25).JPG","","",NA,0,NA,"Spring ",2012,"BLW"
"1339",2012-04-29,"R09-BLW1-SP12(26).JPG","","",NA,0,NA,"Spring ",2012,"BLW"
"1340",2012-04-28,"R08-WBK1-SP12(1).JPG","","",NA,0,NA,"Spring ",2012,"WBK"
"1341",2012-04-22,"R08-WBK1-SP12(2).JPG","","",NA,0,NA,"Spring ",2012,"WBK"
"1342",2012-04-21,"R08-WBK1-SP12(3).JPG","","",NA,1,NA,"Spring ",2012,"WBK"
"1343",2012-04-21,"R08-WBK1-SP12(4).JPG","","",NA,1,NA,"Spring ",2012,"WBK"
"1344",2012-04-21,"R08-WBK1-SP12(5).JPG","","",NA,0,NA,"Spring ",2012,"WBK"
"1345",2012-04-21,"R08-WBK1-SP12(6).JPG","","",NA,0,NA,"Spring ",2012,"WBK"
"1346",2012-04-21,"R08-WBK1-SP12(7).JPG","","",NA,1,NA,"Spring ",2012,"WBK"
"1347",2012-04-21,"R08-WBK1-SP12(8).JPG","","",NA,0,NA,"Spring ",2012,"WBK"
"1348",2012-05-09,"R08-WBK1-SP12(9).JPG","","",NA,1,NA,"Spring ",2012,"WBK"
"1349",2012-04-21,"R08-WBK1-SP12(10).JPG","","",NA,0,NA,"Spring ",2012,"WBK"
"1350",2012-05-07,"R08-WBK1-SP12(11).JPG","","",NA,1,NA,"Spring ",2012,"WBK"
"1351",2012-05-04,"R08-WBK1-SP12(12).JPG","","",NA,1,NA,"Spring ",2012,"WBK"
"1352",2012-04-28,"R08-VLG1-SP12(1).JPG","","",NA,0,NA,"Spring ",2012,"VLG"
"1353",2012-04-16,"R07-YHR1-SP12(1).JPG","","",NA,0,NA,"Spring ",2012,"YHR"
"1354",2012-05-05,"R07-YHR1-SP12(2).JPG","","",NA,0,NA,"Spring ",2012,"YHR"
"1355",2012-04-16,"R07-YHR1-SP12(3).JPG","","",NA,0,NA,"Spring ",2012,"YHR"
"1356",2012-05-01,"R07-YHR1-SP12(4).JPG","","",NA,0,NA,"Spring ",2012,"YHR"
"1357",2012-05-13,"R07-YHR1-SP12(5).JPG","","",NA,1,NA,"Spring ",2012,"YHR"
"1358",2012-05-13,"R07-YHR1-SP12(6).JPG","","",NA,0,NA,"Spring ",2012,"YHR"
"1359",2012-04-16,"R07-YHR1-SP12(7).JPG","","",NA,0,NA,"Spring ",2012,"YHR"
"1360",2012-05-06,"R07-YHR1-SP12(8).JPG","","",NA,0,NA,"Spring ",2012,"YHR"
"1361",2012-04-17,"R07-YHR1-SP12(9).JPG","","",NA,0,NA,"Spring ",2012,"YHR"
"1362",2012-04-16,"R07-YHR1-SP12(10).JPG","","",NA,1,NA,"Spring ",2012,"YHR"
"1363",2012-04-17,"R07-MMP1-SP12(1).JPG","","",NA,0,NA,"Spring ",2012,"MMP"
"1364",2012-04-17,"R07-MMP1-SP12(2).JPG","","",NA,0,NA,"Spring ",2012,"MMP"
"1365",2012-04-29,"R07-MMP1-SP12(3).JPG","","",NA,0,NA,"Spring ",2012,"MMP"
"1366",2012-05-12,"R06-SLT2-SP12(1).JPG","","",NA,1,NA,"Spring ",2012,"SLT"
"1367",2012-04-30,"R06-SLT2-SP12(2).JPG","","",NA,1,NA,"Spring ",2012,"SLT"
"1368",2012-04-19,"R06-SLT1-SP12(1).JPG","","",NA,0,NA,"Spring ",2012,"SLT"
"1369",2012-05-12,"R06-OTB1-SP12(1).JPG","","",NA,0,NA,"Spring ",2012,"OTB"
"1370",2012-05-11,"R06-OTB1-SP12(2).JPG","","",NA,0,NA,"Spring ",2012,"OTB"
"1371",2012-05-11,"R06-OTB1-SP12(3).JPG","","",NA,1,NA,"Spring ",2012,"OTB"
"1372",2012-05-11,"R06-OTB1-SP12(4).JPG","","",NA,0,NA,"Spring ",2012,"OTB"
"1373",2012-05-11,"R06-OTB1-SP12(5).JPG","","",NA,0,NA,"Spring ",2012,"OTB"
"1374",2012-05-11,"R06-OTB1-SP12(6).JPG","","",NA,0,NA,"Spring ",2012,"OTB"
"1375",2012-05-03,"R06-OTB1-SP12(7).JPG","","",NA,1,NA,"Spring ",2012,"OTB"
"1376",2012-05-02,"R06-OTB1-SP12(8).JPG","","",NA,0,NA,"Spring ",2012,"OTB"
"1377",2012-05-02,"R06-OTB1-SP12(9).JPG","","",NA,0,NA,"Spring ",2012,"OTB"
"1378",2012-05-02,"R06-OTB1-SP12(10).JPG","","",NA,0,NA,"Spring ",2012,"OTB"
"1379",2012-05-01,"R06-OTB1-SP12(11).JPG","","",NA,1,NA,"Spring ",2012,"OTB"
"1380",2012-05-01,"R06-OTB1-SP12(12).JPG","","",NA,0,NA,"Spring ",2012,"OTB"
"1381",2012-05-01,"R06-OTB1-SP12(13).JPG","","",NA,1,NA,"Spring ",2012,"OTB"
"1382",2012-05-01,"R06-OTB1-SP12(14).JPG","","",NA,1,NA,"Spring ",2012,"OTB"
"1383",2012-04-23,"R05-GOC1-SP12(1).JPG","","",NA,0,NA,"Spring ",2012,"GOC"
"1384",2012-05-13,"R05-GOC1-SP12(2).JPG","","",NA,0,NA,"Spring ",2012,"GOC"
"1385",2012-04-27,"R05-GOC1-SP12(3).JPG","","",NA,0,NA,"Spring ",2012,"GOC"
"1386",2012-04-19,"R04-MMW1-SP12(1).JPG","","",NA,0,NA,"Spring ",2012,"MMW"
"1387",2012-05-06,"R04-MMW1-SP12(2).JPG","","",NA,0,NA,"Spring ",2012,"MMW"
"1388",2012-04-29,"R04-MMW1-SP12(3).JPG","","",NA,0,NA,"Spring ",2012,"MMW"
"1389",2012-04-28,"R04-MMW1-SP12(4).JPG","","",NA,1,NA,"Spring ",2012,"MMW"
"1390",2012-04-30,"R03-EUC1-SP12(1).JPG","","",NA,0,NA,"Spring ",2012,"EUC"
"1391",2012-04-27,"R03-CPG1-SP12(1).JPG","","",NA,0,NA,"Spring ",2012,"CPG"
"1392",2012-04-16,"R03-CPG1-SP12(2).JPG","","",NA,1,NA,"Spring ",2012,"CPG"
"1393",2012-04-27,"R03-AUP1-SP12(1).JPG","","",NA,0,NA,"Spring ",2012,"AUP"
"1394",2012-05-01,"R02-ALT1-SP12(1).JPG","","",NA,0,NA,"Spring ",2012,"ALT"
"1395",2012-05-11,"D10-VHC1-SP12(1).JPG","","",NA,0,NA,"Spring ",2012,"VHC"
"1396",2012-05-02,"D10-VHC1-SP12(2).JPG","","",NA,0,NA,"Spring ",2012,"VHC"
"1397",2012-04-27,"D10-VHC1-SP12(3).JPG","","",NA,1,NA,"Spring ",2012,"VHC"
"1398",2012-04-27,"D10-VHC1-SP12(4).JPG","","",NA,0,NA,"Spring ",2012,"VHC"
"1399",2012-04-19,"D10-VHC1-SP12(5).JPG","","",NA,0,NA,"Spring ",2012,"VHC"
"1400",2012-04-26,"D10-VHC1-SP12(6).JPG","","",NA,0,NA,"Spring ",2012,"VHC"
"1401",2012-04-25,"D10-VHC1-SP12(7).JPG","","",NA,0,NA,"Spring ",2012,"VHC"
"1402",2012-04-24,"D10-VHC1-SP12(8).JPG","","",NA,0,NA,"Spring ",2012,"VHC"
"1403",2012-04-24,"D10-VHC1-SP12(9).JPG","","",NA,0,NA,"Spring ",2012,"VHC"
"1404",2012-04-30,"D09-RYW1-SP12(1).JPG","","",NA,0,NA,"Spring ",2012,"RYW"
"1405",2012-05-07,"D09-CLG1-SP12(1).JPG","","",NA,1,NA,"Spring ",2012,"CLG"
"1406",2012-05-07,"D09-CLG1-SP12(2).JPG","","",NA,0,NA,"Spring ",2012,"CLG"
"1407",2012-04-30,"D09-CLG1-SP12(3).JPG","","",NA,1,NA,"Spring ",2012,"CLG"
"1408",2012-05-07,"D09-CLG1-SP12(4).JPG","","",NA,0,NA,"Spring ",2012,"CLG"
"1409",2012-05-07,"D09-CLG1-SP12(5).JPG","","",NA,0,NA,"Spring ",2012,"CLG"
"1410",2012-05-10,"D08-DAW2-SP12(1).JPG","","",NA,0,NA,"Spring ",2012,"DAW"
"1411",2012-04-25,"D08-DAW1-SP12(1).JPG","","",NA,0,NA,"Spring ",2012,"DAW"
"1412",2012-04-25,"D08-DAW1-SP12(2).JPG","","",NA,1,NA,"Spring ",2012,"DAW"
"1413",2012-04-23,"D08-DAW1-SP12(3).JPG","","",NA,0,NA,"Spring ",2012,"DAW"
"1414",2012-04-23,"D08-DAW1-SP12(4).JPG","","",NA,0,NA,"Spring ",2012,"DAW"
"1415",2012-04-22,"D08-DAW1-SP12(5).JPG","","",NA,0,NA,"Spring ",2012,"DAW"
"1416",2012-04-22,"D08-DAW1-SP12(6).JPG","","",NA,0,NA,"Spring ",2012,"DAW"
"1417",2012-04-21,"D08-DAW1-SP12(7).JPG","","",NA,1,NA,"Spring ",2012,"DAW"
"1418",2012-04-21,"D08-DAW1-SP12(8).JPG","","",NA,1,NA,"Spring ",2012,"DAW"
"1419",2012-04-21,"D08-DAW1-SP12(9).JPG","","",NA,0,NA,"Spring ",2012,"DAW"
"1420",2012-04-21,"D08-DAW1-SP12(10).JPG","","",NA,1,NA,"Spring ",2012,"DAW"
"1421",2012-04-21,"D08-DAW1-SP12(11).JPG","","",NA,1,NA,"Spring ",2012,"DAW"
"1422",2012-05-05,"D08-DAW1-SP12(12).JPG","","",NA,1,NA,"Spring ",2012,"DAW"
"1423",2012-05-04,"D08-DAW1-SP12(13).JPG","","",NA,0,NA,"Spring ",2012,"DAW"
"1424",2012-05-02,"D08-DAW1-SP12(14).JPG","","",NA,1,NA,"Spring ",2012,"DAW"
"1425",2012-04-19,"D08-DAW1-SP12(15).JPG","","",NA,1,NA,"Spring ",2012,"DAW"
"1426",2012-04-19,"D08-DAW1-SP12(16).JPG","","",NA,0,NA,"Spring ",2012,"DAW"
