"","date","new_file_name","time","state","clear_photo","not_coyote","in_color","notes","season","year","site","SurveyID"
"1128",2010-05-27,"D07-NOC1-SP10(5).JPG","",0,0,NA,NA,"","Spring",2010,"D07-NOC1","D07-NOC1-SP10"
"1129",2010-05-18,"D07-NOC1-SP10(6).JPG","",0,0,NA,NA,"","Spring",2010,"D07-NOC1","D07-NOC1-SP10"
"1130",2010-05-06,"D07-NOC1-SP10(7).JPG","",0,1,NA,NA,"Very thin tail but far away","Spring",2010,"D07-NOC1","D07-NOC1-SP10"
"1131",2010-05-15,"D07-NOC1-SP10(8).JPG","",0,0,NA,1,"","Spring",2010,"D07-NOC1","D07-NOC1-SP10"
"1132",2010-05-11,"D07-NOC1-SP10(9).JPG","",0,0,NA,NA,"","Spring",2010,"D07-NOC1","D07-NOC1-SP10"
"1133",2010-05-19,"D07-BEC1-SP10(1).JPG","",1,1,NA,1,"","Spring",2010,"D07-BEC0","D07-BEC0-SP10"
"1135",2011-05-08,"S09-VTW1-SP11(1).JPG","",0,0,NA,NA,"","Spring",2011,"S09-VTW0","S09-VTW0-SP11"
"1138",2011-04-23,"S08-WGL1-SP11(1).JPG","",0,1,NA,NA,"","Spring",2011,"S08-WGL1","S08-WGL1-SP11"
"1139",2011-04-20,"S08-WGL1-SP11(2).JPG","",0,1,NA,NA,"","Spring",2011,"S08-WGL1","S08-WGL1-SP11"
"1142",2011-04-19,"S07-WGL2-SP11(1).JPG","",0,0,NA,NA,"","Spring",2011,"S07-WGL0","S07-WGL0-SP11"
"1143",2011-05-04,"S07-WGL2-SP11(2).JPG","",0,1,NA,NA,"","Spring",2011,"S07-WGL0","S07-WGL0-SP11"
"1145",2011-05-16,"S07-SAG1-SP11(1).JPG","",0,1,NA,1,"","Spring",2011,"S07-SAG1","S07-SAG1-SP11"
"1146",2011-05-07,"S07-SAG1-SP11(2).JPG","",0,1,NA,1,"","Spring",2011,"S07-SAG1","S07-SAG1-SP11"
"1147",2011-04-19,"S07-SAG1-SP11(3).JPG","",0,0,NA,NA,"","Spring",2011,"S07-SAG1","S07-SAG1-SP11"
"1148",2011-05-16,"S05-SFP1-SP11(1).JPG","",0,0,NA,1,"","Spring",2011,"S05-SFP0","S05-SFP0-SP11"
"1149",2011-05-15,"S05-SFP1-SP11(2).JPG","",1,1,NA,NA,"Thin tail","Spring",2011,"S05-SFP0","S05-SFP0-SP11"
"1153",2011-04-22,"S05-SFP1-SP11(6).JPG","",0,1,NA,NA,"","Spring",2011,"S05-SFP0","S05-SFP0-SP11"
"1154",2011-04-19,"S05-LNC1-SP11(1).JPG","",0,0,NA,NA,"","Spring",2011,"S05-LNC1","S05-LNC1-SP11"
"1155",2011-05-12,"S04-OTW1-SP11(1).JPG","",0,0,NA,1,"","Spring",2011,"S04-OTW1","S04-OTW1-SP11"
"1156",2011-05-10,"S04-OTW1-SP11(2).JPG","",0,0,NA,1,"","Spring",2011,"S04-OTW1","S04-OTW1-SP11"
"1158",2011-05-05,"S04-OTW1-SP11(4).JPG","",0,1,NA,NA,"","Spring",2011,"S04-OTW1","S04-OTW1-SP11"
"1160",2011-05-05,"S03-LCP1-SP11(1).JPG","",0,1,NA,NA,"","Spring",2011,"S03-LCP1","S03-LCP1-SP11"
"1161",2011-04-26,"S02-CPR1-SP11(1).JPG","",1,1,NA,NA,"Severe hair loss on tail and some hair loss on body past the shoulders","Spring",2011,"S02-CPR1","S02-CPR1-SP11"
"1163",2011-05-14,"R10-WDW1-SP11(1).JPG","",0,0,NA,1,"","Spring",2011,"R10-WDW0","R10-WDW0-SP11"
"1164",2011-05-05,"R10-WDW1-SP11(2).JPG","",0,0,NA,NA,"","Spring",2011,"R10-WDW0","R10-WDW0-SP11"
"1165",2011-04-24,"R10-WDW1-SP11(3).JPG","",0,0,NA,NA,"","Spring",2011,"R10-WDW0","R10-WDW0-SP11"
"1168",2011-05-06,"R10-FRM2-SP11(1).JPG","",0,0,NA,NA,"","Spring",2011,"R10-FRM2","R10-FRM2-SP11"
"1169",2011-05-04,"R09-LIM2-SP11(1).JPG","",0,0,NA,NA,"","Spring",2011,"R09-LIM0","R09-LIM0-SP11"
"1170",2011-05-01,"R09-LIM2-SP11(2).JPG","",0,1,NA,NA,"","Spring",2011,"R09-LIM0","R09-LIM0-SP11"
"1172",2011-04-22,"R09-LIM2-SP11(4).JPG","",0,1,NA,NA,"","Spring",2011,"R09-LIM0","R09-LIM0-SP11"
"1173",2011-04-21,"R09-LIM2-SP11(5).JPG","",0,1,NA,NA,"","Spring",2011,"R09-LIM0","R09-LIM0-SP11"
"1177",2011-05-08,"R09-CTG3-SP11(1).JPG","",0,0,NA,1,"","Spring",2011,"R09-CTG0","R09-CTG0-SP11"
"1178",2011-04-22,"R09-CTG3-SP11(2).JPG","",0,0,NA,NA,"","Spring",2011,"R09-CTG0","R09-CTG0-SP11"
"1179",2011-04-29,"R09-BLW1-SP11(1).JPG","",0,1,NA,NA,"Nursing","Spring",2011,"R09-BLW1","R09-BLW1-SP11"
"1181",2011-05-02,"R08-WBK1-SP11(1).JPG","",0,0,NA,NA,"","Spring",2011,"R08-WBK1","R08-WBK1-SP11"
"1182",2011-04-24,"R08-WBK1-SP11(2).JPG","",0,1,NA,1,"","Spring",2011,"R08-WBK1","R08-WBK1-SP11"
"1184",2011-05-15,"R08-WBK1-SP11(4).JPG","",0,0,NA,NA,"","Spring",2011,"R08-WBK1","R08-WBK1-SP11"
"1185",2011-05-13,"R08-WBK1-SP11(5).JPG","",0,0,NA,NA,"","Spring",2011,"R08-WBK1","R08-WBK1-SP11"
"1186",2011-05-09,"R08-WBK1-SP11(6).JPG","",0,0,NA,NA,"","Spring",2011,"R08-WBK1","R08-WBK1-SP11"
"1188",2011-04-20,"R08-VLG1-SP11(1).JPG","",0,0,NA,NA,"Raccoon in tree","Spring",2011,"R08-VLG1","R08-VLG1-SP11"
"1190",2011-04-21,"R08-DAP1-SP11(1).JPG","",0,1,NA,NA,"","Spring",2011,"R08-DAP1","R08-DAP1-SP11"
"1191",2011-04-19,"R08-DAP1-SP11(2).JPG","",0,1,NA,NA,"","Spring",2011,"R08-DAP1","R08-DAP1-SP11"
"1192",2011-05-07,"R07-YHR1-SP11(1).JPG","",0,0,NA,1,"","Spring",2011,"R07-YHR1","R07-YHR1-SP11"
"1193",2011-04-30,"R07-YHR1-SP11(2).JPG","",0,1,NA,1,"","Spring",2011,"R07-YHR1","R07-YHR1-SP11"
"1194",2011-04-27,"R07-YHR1-SP11(3).JPG","",0,1,NA,1,"","Spring",2011,"R07-YHR1","R07-YHR1-SP11"
"1195",2011-04-20,"R07-YHR1-SP11(4).JPG","",0,1,NA,1,"","Spring",2011,"R07-YHR1","R07-YHR1-SP11"
"1202",2011-04-25,"R07-GOF1-SP11(1).JPG","",0,0,NA,NA,"","Spring",2011,"R07-GOF1","R07-GOF1-SP11"
"1203",2011-04-24,"R07-GOF1-SP11(2).JPG","",0,0,NA,NA,"","Spring",2011,"R07-GOF1","R07-GOF1-SP11"
"1205",2011-05-12,"R07-GOF1-SP11(4).JPG","",0,1,NA,NA,"Hair looks thin on neck but in a way consistent with mange","Spring",2011,"R07-GOF1","R07-GOF1-SP11"
"1206",2011-04-23,"R07-FSP1-SP11(1).JPG","",0,1,NA,1,"","Spring",2011,"R07-FSP1","R07-FSP1-SP11"
"1207",2011-05-03,"R06-YOW1-SP11(1).JPG","",0,1,NA,1,"","Spring",2011,"R06-YOW1","R06-YOW1-SP11"
"1208",2011-04-29,"R06-YOW1-SP11(2).JPG","",0,1,NA,1,"","Spring",2011,"R06-YOW1","R06-YOW1-SP11"
"1209",2011-05-17,"R06-YOW1-SP11(3).JPG","",0,1,NA,1,"","Spring",2011,"R06-YOW1","R06-YOW1-SP11"
"1211",2011-04-27,"R06-SLT2-SP11(1).JPG","",0,0,NA,1,"","Spring",2011,"R06-SLT2","R06-SLT2-SP11"
"1212",2011-04-25,"R06-SLT2-SP11(2).JPG","",0,0,NA,NA,"","Spring",2011,"R06-SLT2","R06-SLT2-SP11"
"1214",2011-04-21,"R06-SLT2-SP11(4).JPG","",0,0,NA,NA,"","Spring",2011,"R06-SLT2","R06-SLT2-SP11"
"1216",2011-05-03,"R06-SLT2-SP11(6).JPG","",0,0,NA,NA,"","Spring",2011,"R06-SLT2","R06-SLT2-SP11"
"1217",2011-04-20,"R06-SLT2-SP11(7).JPG","",0,1,NA,NA,"","Spring",2011,"R06-SLT2","R06-SLT2-SP11"
"1219",2011-05-01,"R06-SLT2-SP11(9).JPG","",0,1,NA,NA,"Nursing","Spring",2011,"R06-SLT2","R06-SLT2-SP11"
"1220",2011-04-30,"R06-SLT1-SP11(1).JPG","",0,0,NA,NA,"","Spring",2011,"R06-SLT1","R06-SLT1-SP11"
"1221",2011-04-21,"R06-SLT1-SP11(2).JPG","",0,0,NA,NA,"","Spring",2011,"R06-SLT1","R06-SLT1-SP11"
"1222",2011-04-20,"R06-SLT1-SP11(3).JPG","",0,0,NA,NA,"","Spring",2011,"R06-SLT1","R06-SLT1-SP11"
"1223",2011-04-24,"R06-OTB1-SP11(1).JPG","",0,1,NA,NA,"","Spring",2011,"R06-OTB1","R06-OTB1-SP11"
"1225",2011-05-16,"R04-MMW1-SP11(1).JPG","",0,1,NA,1,"","Spring",2011,"R04-MMW0","R04-MMW0-SP11"
"1226",2011-05-03,"R03-CPG1-SP11(1).JPG","",0,0,NA,NA,"","Spring",2011,"R03-CPG1","R03-CPG1-SP11"
"1227",2011-05-01,"R03-CPG1-SP11(2).JPG","",0,0,NA,1,"","Spring",2011,"R03-CPG1","R03-CPG1-SP11"
"1228",2011-04-24,"R03-CPG1-SP11(3).JPG","",0,0,NA,NA,"","Spring",2011,"R03-CPG1","R03-CPG1-SP11"
"1229",2011-05-05,"R02-ALT1-SP11(1).JPG","",0,0,NA,NA,"Hair looks short on back half of body but too dark/far away","Spring",2011,"R02-ALT1","R02-ALT1-SP11"
"1230",2011-05-06,"D10-MAC1-SP11(1).JPG","",1,1,NA,NA,"Very thin tail","Spring",2011,"D10-MAC1","D10-MAC1-SP11"
"1232",2011-05-03,"D10-MAC1-SP11(3).JPG","",0,0,NA,NA,"","Spring",2011,"D10-MAC1","D10-MAC1-SP11"
"1236",2011-04-19,"D10-MAC1-SP11(7).JPG","",0,0,NA,NA,"","Spring",2011,"D10-MAC1","D10-MAC1-SP11"
"1239",2011-05-09,"D09-RYW1-SP11(1).JPG","",0,0,NA,NA,"","Spring",2011,"D09-RYW1","D09-RYW1-SP11"
"1241",2011-05-06,"D09-RYW1-SP11(3).JPG","",0,0,NA,1,"","Spring",2011,"D09-RYW1","D09-RYW1-SP11"
"1242",2011-05-05,"D09-RYW1-SP11(4).JPG","",1,1,NA,1,"Severe hair loss on back half of body and on face","Spring",2011,"D09-RYW1","D09-RYW1-SP11"
"1244",2011-05-04,"D09-RYW1-SP11(6).JPG","",0,0,NA,NA,"","Spring",2011,"D09-RYW1","D09-RYW1-SP11"
"1245",2011-04-19,"D09-RYW1-SP11(7).JPG","",0,1,NA,1,"","Spring",2011,"D09-RYW1","D09-RYW1-SP11"
"1247",2011-05-16,"D08-DAW2-SP11(1).JPG","",0,0,NA,1,"","Spring",2011,"D08-DAW2","D08-DAW2-SP11"
"1248",2011-05-11,"D08-DAW2-SP11(2).JPG","",0,0,NA,NA,"","Spring",2011,"D08-DAW2","D08-DAW2-SP11"
"1249",2011-05-07,"D08-DAW2-SP11(3).JPG","",0,0,NA,NA,"","Spring",2011,"D08-DAW2","D08-DAW2-SP11"
"1250",2011-05-05,"D08-DAW2-SP11(4).JPG","",0,0,NA,NA,"","Spring",2011,"D08-DAW2","D08-DAW2-SP11"
"1251",2011-05-03,"D08-DAW1-SP11(1).JPG","",0,1,NA,NA,"","Spring",2011,"D08-DAW0","D08-DAW0-SP11"
"1252",2011-05-02,"D08-DAW1-SP11(2).JPG","",0,0,NA,NA,"","Spring",2011,"D08-DAW0","D08-DAW0-SP11"
"1253",2011-04-19,"D08-CCC1-SP11(1).JPG","",0,0,NA,NA,"","Spring",2011,"D08-CCC1","D08-CCC1-SP11"
"1255",2011-04-18,"D08-CCC1-SP11(3).JPG","",0,0,NA,NA,"","Spring",2011,"D08-CCC1","D08-CCC1-SP11"
"1259",2011-05-05,"D08-CCC1-SP11(7).JPG","",0,0,NA,NA,"","Spring",2011,"D08-CCC1","D08-CCC1-SP11"
"1260",2011-04-30,"D07-BEC1-SP11(1).JPG","",0,1,NA,NA,"","Spring",2011,"D07-BEC0","D07-BEC0-SP11"
"1261",2011-04-27,"D07-BEC1-SP11(2).JPG","",0,1,NA,1,"","Spring",2011,"D07-BEC0","D07-BEC0-SP11"
"1262",2011-04-20,"D07-BEC1-SP11(3).JPG","",0,1,NA,NA,"","Spring",2011,"D07-BEC0","D07-BEC0-SP11"
"1265",2011-05-04,"D06-KCG1-SP11(1).JPG","",1,1,NA,1,"Hair loss all over body, rat tail","Spring",2011,"D06-KCG1","D06-KCG1-SP11"
"1267",2012-05-13,"S05-SFP2-SP12(1).JPG","",0,0,NA,1,"","Spring ",2012,"S05-SFP0","S05-SFP0-SP12"
"1268",2012-05-12,"D02-RCP1-SP12(1).JPG","",0,0,NA,1,"","Spring ",2012,"D02-RCP1","D02-RCP1-SP12"
"1270",2012-04-23,"S10-ILC1-SP12(2).JPG","",0,0,NA,NA,"","Spring ",2012,"S10-ILC1","S10-ILC1-SP12"
"1271",2012-04-21,"S07-STJ1-SP12(1).JPG","",0,1,NA,NA,"","Spring ",2012,"S07-STJ1","S07-STJ1-SP12"
"1272",2012-05-13,"S07-STJ1-SP12(2).JPG","",0,0,NA,NA,"","Spring ",2012,"S07-STJ1","S07-STJ1-SP12"
"1274",2012-04-21,"S07-SAG1-SP12(1).JPG","",0,0,NA,NA,"","Spring ",2012,"S07-SAG1","S07-SAG1-SP12"
"1275",2012-05-05,"S07-SAG1-SP12(2).JPG","",0,0,NA,NA,"","Spring ",2012,"S07-SAG1","S07-SAG1-SP12"
"1276",2012-04-29,"S06-CBW1-SP12(1).JPG","",0,0,NA,NA,"","Spring ",2012,"S06-CBW1","S06-CBW1-SP12"
"1280",2012-04-20,"S05-SFP2-SP12(3).JPG","",0,0,NA,1,"","Spring ",2012,"S05-SFP0","S05-SFP0-SP12"
"1285",2012-04-19,"S05-SFP2-SP12(8).JPG","",0,1,NA,NA,"","Spring ",2012,"S05-SFP0","S05-SFP0-SP12"
"1286",2012-04-24,"S05-RES1-SP12(1).JPG","",0,1,NA,1,"","Spring ",2012,"S05-RES1","S05-RES1-SP12"
"1287",2012-04-23,"S05-RES1-SP12(2).JPG","",0,0,NA,NA,"","Spring ",2012,"S05-RES1","S05-RES1-SP12"
"1288",2012-04-26,"S05-RES1-SP12(3).JPG","",0,0,NA,NA,"","Spring ",2012,"S05-RES1","S05-RES1-SP12"
"1289",2012-05-13,"S05-RES1-SP12(4).JPG","",1,1,NA,NA,"Rat tail and hair loss and lesions on hind legs and haunches","Spring ",2012,"S05-RES1","S05-RES1-SP12"
"1290",2012-05-06,"S04-OTW1-SP12(1).JPG","",0,1,NA,NA,"","Spring ",2012,"S04-OTW1","S04-OTW1-SP12"
"1291",2012-04-21,"S04-OTW1-SP12(2).JPG","",0,0,NA,NA,"","Spring ",2012,"S04-OTW1","S04-OTW1-SP12"
"1292",2012-05-03,"S03-LCP1-SP12(1).JPG","",0,0,NA,NA,"","Spring ",2012,"S03-LCP1","S03-LCP1-SP12"
"1294",2012-05-07,"R10-WCP3-SP12(2).JPG","",0,1,NA,1,"","Spring ",2012,"R10-WCP0","R10-WCP0-SP12"
"1296",2012-05-06,"R10-WCP3-SP12(4).JPG","",0,0,NA,NA,"","Spring ",2012,"R10-WCP0","R10-WCP0-SP12"
"1299",2012-05-03,"R09-SMI1-SP12(1).JPG","",0,1,NA,NA,"","Spring ",2012,"R09-SMI1","R09-SMI1-SP12"
"1301",2012-05-07,"R09-CTG3-SP12(1).JPG","",0,0,NA,NA,"","Spring ",2012,"R09-CTG0","R09-CTG0-SP12"
"1302",2012-05-04,"R09-CTG3-SP12(2).JPG","",0,0,NA,NA,"","Spring ",2012,"R09-CTG0","R09-CTG0-SP12"
"1305",2012-05-09,"R09-CTG3-SP12(5).JPG","",0,1,NA,NA,"","Spring ",2012,"R09-CTG0","R09-CTG0-SP12"
"1306",2012-05-08,"R09-CTG3-SP12(6).JPG","",0,0,NA,NA,"","Spring ",2012,"R09-CTG0","R09-CTG0-SP12"
"1307",2012-05-01,"R09-CTG3-SP12(7).JPG","",0,0,NA,NA,"","Spring ",2012,"R09-CTG0","R09-CTG0-SP12"
"1308",2012-04-25,"R09-CTG3-SP12(8).JPG","",0,0,NA,NA,"","Spring ",2012,"R09-CTG0","R09-CTG0-SP12"
"1310",2012-04-22,"R09-CTG3-SP12(10).JPG","",0,0,NA,NA,"","Spring ",2012,"R09-CTG0","R09-CTG0-SP12"
"1314",2012-04-27,"R09-BLW1-SP12(1).JPG","",0,0,NA,NA,"","Spring ",2012,"R09-BLW1","R09-BLW1-SP12"
"1319",2012-04-26,"R09-BLW1-SP12(6).JPG","",0,1,NA,1,"Clear tail, hind leg, haunch photo","Spring ",2012,"R09-BLW1","R09-BLW1-SP12"
"1320",2012-04-25,"R09-BLW1-SP12(7).JPG","",0,0,NA,1,"","Spring ",2012,"R09-BLW1","R09-BLW1-SP12"
"1322",2012-04-22,"R09-BLW1-SP12(9).JPG","",0,1,NA,NA,"","Spring ",2012,"R09-BLW1","R09-BLW1-SP12"
"1324",2012-05-03,"R09-BLW1-SP12(11).JPG","",0,0,NA,NA,"","Spring ",2012,"R09-BLW1","R09-BLW1-SP12"
"1326",2012-05-13,"R09-BLW1-SP12(13).JPG","",0,0,NA,NA,"","Spring ",2012,"R09-BLW1","R09-BLW1-SP12"
"1327",2012-05-08,"R09-BLW1-SP12(14).JPG","",0,1,NA,NA,"","Spring ",2012,"R09-BLW1","R09-BLW1-SP12"
"1330",2012-04-20,"R09-BLW1-SP12(17).JPG","",0,1,NA,NA,"","Spring ",2012,"R09-BLW1","R09-BLW1-SP12"
"1338",2012-04-30,"R09-BLW1-SP12(25).JPG","",0,0,NA,NA,"","Spring ",2012,"R09-BLW1","R09-BLW1-SP12"
"1339",2012-04-29,"R09-BLW1-SP12(26).JPG","",0,0,NA,NA,"","Spring ",2012,"R09-BLW1","R09-BLW1-SP12"
"1340",2012-04-28,"R08-WBK1-SP12(1).JPG","",0,0,NA,NA,"","Spring ",2012,"R08-WBK1","R08-WBK1-SP12"
"1341",2012-04-22,"R08-WBK1-SP12(2).JPG","",0,0,NA,NA,"","Spring ",2012,"R08-WBK1","R08-WBK1-SP12"
"1342",2012-04-21,"R08-WBK1-SP12(3).JPG","",0,1,NA,NA,"","Spring ",2012,"R08-WBK1","R08-WBK1-SP12"
"1348",2012-05-09,"R08-WBK1-SP12(9).JPG","",0,1,NA,NA,"","Spring ",2012,"R08-WBK1","R08-WBK1-SP12"
"1350",2012-05-07,"R08-WBK1-SP12(11).JPG","",0,1,NA,NA,"","Spring ",2012,"R08-WBK1","R08-WBK1-SP12"
"1351",2012-05-04,"R08-WBK1-SP12(12).JPG","",0,1,NA,NA,"","Spring ",2012,"R08-WBK1","R08-WBK1-SP12"
"1352",2012-04-28,"R08-VLG1-SP12(1).JPG","",0,0,NA,NA,"","Spring ",2012,"R08-VLG1","R08-VLG1-SP12"
"1353",2012-04-16,"R07-YHR1-SP12(1).JPG","",0,0,NA,NA,"","Spring ",2012,"R07-YHR1","R07-YHR1-SP12"
"1354",2012-05-05,"R07-YHR1-SP12(2).JPG","",0,0,NA,NA,"","Spring ",2012,"R07-YHR1","R07-YHR1-SP12"
"1356",2012-05-01,"R07-YHR1-SP12(4).JPG","",0,0,NA,NA,"","Spring ",2012,"R07-YHR1","R07-YHR1-SP12"
"1357",2012-05-13,"R07-YHR1-SP12(5).JPG","",0,1,NA,1,"","Spring ",2012,"R07-YHR1","R07-YHR1-SP12"
"1360",2012-05-06,"R07-YHR1-SP12(8).JPG","",0,0,NA,NA,"","Spring ",2012,"R07-YHR1","R07-YHR1-SP12"
"1361",2012-04-17,"R07-YHR1-SP12(9).JPG","",0,0,NA,NA,"","Spring ",2012,"R07-YHR1","R07-YHR1-SP12"
"1363",2012-04-17,"R07-MMP1-SP12(1).JPG","",0,0,NA,NA,"","Spring ",2012,"R07-MMP1","R07-MMP1-SP12"
"1365",2012-04-29,"R07-MMP1-SP12(3).JPG","",0,0,NA,NA,"","Spring ",2012,"R07-MMP1","R07-MMP1-SP12"
"1366",2012-05-12,"R06-SLT2-SP12(1).JPG","",0,1,NA,1,"","Spring ",2012,"R06-SLT2","R06-SLT2-SP12"
"1367",2012-04-30,"R06-SLT2-SP12(2).JPG","",0,1,NA,NA,"","Spring ",2012,"R06-SLT2","R06-SLT2-SP12"
"1368",2012-04-19,"R06-SLT1-SP12(1).JPG","",0,0,NA,NA,"","Spring ",2012,"R06-SLT1","R06-SLT1-SP12"
"1369",2012-05-12,"R06-OTB1-SP12(1).JPG","",0,0,NA,NA,"","Spring ",2012,"R06-OTB1","R06-OTB1-SP12"
"1370",2012-05-11,"R06-OTB1-SP12(2).JPG","",0,0,NA,NA,"","Spring ",2012,"R06-OTB1","R06-OTB1-SP12"
"1375",2012-05-03,"R06-OTB1-SP12(7).JPG","",0,1,NA,NA,"","Spring ",2012,"R06-OTB1","R06-OTB1-SP12"
"1376",2012-05-02,"R06-OTB1-SP12(8).JPG","",0,0,NA,NA,"","Spring ",2012,"R06-OTB1","R06-OTB1-SP12"
"1379",2012-05-01,"R06-OTB1-SP12(11).JPG","",0,1,NA,NA,"","Spring ",2012,"R06-OTB1","R06-OTB1-SP12"
"1383",2012-04-23,"R05-GOC1-SP12(1).JPG","",0,0,NA,NA,"","Spring ",2012,"R05-GOC1","R05-GOC1-SP12"
"1384",2012-05-13,"R05-GOC1-SP12(2).JPG","",0,0,NA,NA,"Raccoon?","Spring ",2012,"R05-GOC1","R05-GOC1-SP12"
"1385",2012-04-27,"R05-GOC1-SP12(3).JPG","",0,0,NA,NA,"","Spring ",2012,"R05-GOC1","R05-GOC1-SP12"
"1386",2012-04-19,"R04-MMW1-SP12(1).JPG","",0,0,NA,NA,"","Spring ",2012,"R04-MMW0","R04-MMW0-SP12"
"1387",2012-05-06,"R04-MMW1-SP12(2).JPG","",0,0,NA,NA,"","Spring ",2012,"R04-MMW0","R04-MMW0-SP12"
"1388",2012-04-29,"R04-MMW1-SP12(3).JPG","",0,0,NA,NA,"","Spring ",2012,"R04-MMW0","R04-MMW0-SP12"
"1389",2012-04-28,"R04-MMW1-SP12(4).JPG","",0,1,NA,NA,"","Spring ",2012,"R04-MMW0","R04-MMW0-SP12"
"1390",2012-04-30,"R03-EUC1-SP12(1).JPG","",0,0,NA,NA,"","Spring ",2012,"R03-EUC1","R03-EUC1-SP12"
"1391",2012-04-27,"R03-CPG1-SP12(1).JPG","",0,0,NA,NA,"","Spring ",2012,"R03-CPG1","R03-CPG1-SP12"
"1392",2012-04-16,"R03-CPG1-SP12(2).JPG","",0,1,NA,NA,"","Spring ",2012,"R03-CPG1","R03-CPG1-SP12"
"1393",2012-04-27,"R03-AUP1-SP12(1).JPG","",0,0,NA,NA,"","Spring ",2012,"R03-AUP1","R03-AUP1-SP12"
"1394",2012-05-01,"R02-ALT1-SP12(1).JPG","",0,0,NA,NA,"","Spring ",2012,"R02-ALT1","R02-ALT1-SP12"
"1395",2012-05-11,"D10-VHC1-SP12(1).JPG","",0,0,NA,NA,"","Spring ",2012,"D10-VHC1","D10-VHC1-SP12"
"1396",2012-05-02,"D10-VHC1-SP12(2).JPG","",0,0,NA,NA,"","Spring ",2012,"D10-VHC1","D10-VHC1-SP12"
"1397",2012-04-27,"D10-VHC1-SP12(3).JPG","",0,1,NA,NA,"","Spring ",2012,"D10-VHC1","D10-VHC1-SP12"
"1399",2012-04-19,"D10-VHC1-SP12(5).JPG","",0,0,NA,NA,"","Spring ",2012,"D10-VHC1","D10-VHC1-SP12"
"1400",2012-04-26,"D10-VHC1-SP12(6).JPG","",0,0,NA,NA,"","Spring ",2012,"D10-VHC1","D10-VHC1-SP12"
"1401",2012-04-25,"D10-VHC1-SP12(7).JPG","",0,0,NA,NA,"","Spring ",2012,"D10-VHC1","D10-VHC1-SP12"
"1402",2012-04-24,"D10-VHC1-SP12(8).JPG","",0,0,NA,NA,"","Spring ",2012,"D10-VHC1","D10-VHC1-SP12"
"1404",2012-04-30,"D09-RYW1-SP12(1).JPG","",0,0,NA,1,"Hard to tell if mangy or summer coat bc of angle and blur. Tail looks ratty at tip and haunches look dark like maybe there are lesions","Spring ",2012,"D09-RYW1","D09-RYW1-SP12"
"1405",2012-05-07,"D09-CLG1-SP12(1).JPG","",0,1,NA,NA,"","Spring ",2012,"D09-CLG0","D09-CLG0-SP12"
"1407",2012-04-30,"D09-CLG1-SP12(3).JPG","",0,1,NA,1,"","Spring ",2012,"D09-CLG0","D09-CLG0-SP12"
"1410",2012-05-10,"D08-DAW2-SP12(1).JPG","",0,0,NA,NA,"","Spring ",2012,"D08-DAW2","D08-DAW2-SP12"
"1411",2012-04-25,"D08-DAW1-SP12(1).JPG","",0,0,NA,1,"","Spring ",2012,"D08-DAW0","D08-DAW0-SP12"
"1413",2012-04-23,"D08-DAW1-SP12(3).JPG","",0,0,NA,NA,"","Spring ",2012,"D08-DAW0","D08-DAW0-SP12"
"1415",2012-04-22,"D08-DAW1-SP12(5).JPG","",0,0,NA,NA,"","Spring ",2012,"D08-DAW0","D08-DAW0-SP12"
"1417",2012-04-21,"D08-DAW1-SP12(7).JPG","",0,1,NA,NA,"","Spring ",2012,"D08-DAW0","D08-DAW0-SP12"
"1422",2012-05-05,"D08-DAW1-SP12(12).JPG","",0,1,NA,NA,"","Spring ",2012,"D08-DAW0","D08-DAW0-SP12"
"1423",2012-05-04,"D08-DAW1-SP12(13).JPG","",0,0,NA,1,"","Spring ",2012,"D08-DAW0","D08-DAW0-SP12"
"1424",2012-05-02,"D08-DAW1-SP12(14).JPG","",0,1,NA,NA,"Hair loss around neck and shoulders but not tail or haunches","Spring ",2012,"D08-DAW0","D08-DAW0-SP12"
"1425",2012-04-19,"D08-DAW1-SP12(15).JPG","",0,1,NA,NA,"","Spring ",2012,"D08-DAW0","D08-DAW0-SP12"
"1428",2012-05-01,"D08-DAW1-SP12(18).JPG","",0,0,NA,NA,"","Spring ",2012,"D08-DAW0","D08-DAW0-SP12"
"1431",2012-04-30,"D08-DAW1-SP12(21).JPG","",0,1,NA,1,"","Spring ",2012,"D08-DAW0","D08-DAW0-SP12"
"1435",2012-04-22,"D08-CCC1-SP12(1).JPG","",0,0,NA,NA,"","Spring ",2012,"D08-CCC1","D08-CCC1-SP12"
"1437",2012-04-20,"D08-CCC1-SP12(3).JPG","",0,0,NA,NA,"","Spring ",2012,"D08-CCC1","D08-CCC1-SP12"
"1441",2012-05-13,"D08-CCC1-SP12(7).JPG","",0,0,NA,NA,"","Spring ",2012,"D08-CCC1","D08-CCC1-SP12"
"1442",2012-05-12,"D08-CCC1-SP12(8).JPG","",0,1,NA,NA,"","Spring ",2012,"D08-CCC1","D08-CCC1-SP12"
"1443",2012-04-27,"D08-CCC1-SP12(9).JPG","",0,0,NA,NA,"","Spring ",2012,"D08-CCC1","D08-CCC1-SP12"
"1444",2012-04-20,"D07-BEC1-SP12(1).JPG","",1,1,NA,1,"Hair loss around shoulders and on top of tail","Spring ",2012,"D07-BEC0","D07-BEC0-SP12"
"1445",2012-04-21,"D07-BEC1-SP12(2).JPG","",0,1,NA,NA,"","Spring ",2012,"D07-BEC0","D07-BEC0-SP12"
